Player-additional,Player,Age,Team,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,ERA+,WAR
bukaujb01,JB Bukauskas,27.0,MIL,NL,0.0,0.0,,1.5,6.0,0.0,2.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,22.0,3.83,0.667,4.5,1.5,1.5,9.0,6.0,296.0,0.2
bummeaa01,Aaron Bummer*,30.0,ATL,NL,4.0,3.0,0.571,3.58,56.0,0.0,13.0,0.0,0.0,0.0,55.1,61.0,24.0,22.0,2.0,18.0,2.0,69.0,2.0,0.0,2.0,244.0,2.23,1.428,9.9,0.3,2.9,11.2,3.83,116.0,0.6
burdini01,Nick Burdi,31.0,NYY,AL,1.0,0.0,1.0,1.86,12.0,0.0,1.0,0.0,0.0,0.0,9.2,5.0,2.0,2.0,1.0,9.0,0.0,12.0,2.0,0.0,3.0,45.0,5.44,1.448,4.7,0.9,8.4,11.2,1.33,229.0,0.4
burkebr01,Brock Burke*,27.0,LAA/TEX,AL,2.0,1.0,0.667,5.82,34.0,1.0,9.0,0.0,0.0,0.0,34.0,37.0,22.0,22.0,4.0,16.0,2.0,41.0,2.0,0.0,0.0,154.0,3.87,1.559,9.8,1.1,4.2,10.9,2.56,72.0,-0.2
burkese01,Sean Burke,24.0,CHW,AL,2.0,0.0,1.0,1.42,4.0,3.0,1.0,0.0,0.0,0.0,19.0,12.0,4.0,3.0,2.0,7.0,0.0,22.0,0.0,0.0,1.0,76.0,3.32,1.0,5.7,0.9,3.3,10.4,3.14,294.0,0.9
burneco01,Corbin Burnes,29.0,BAL,AL,15.0,9.0,0.625,2.92,32.0,32.0,0.0,0.0,0.0,0.0,194.1,165.0,76.0,63.0,22.0,48.0,0.0,181.0,2.0,3.0,7.0,784.0,3.55,1.096,7.6,1.0,2.2,8.4,3.77,128.0,3.4
burrry01,Ryan Burr,30.0,TOR,AL,0.0,2.0,0.0,4.13,34.0,4.0,5.0,0.0,0.0,0.0,32.2,29.0,16.0,15.0,4.0,12.0,0.0,47.0,1.0,0.0,0.0,140.0,3.08,1.255,8.0,1.1,3.3,12.9,3.92,98.0,0.0
bushky01,Ky Bush*,24.0,CHW,AL,0.0,3.0,0.0,5.6,4.0,4.0,0.0,0.0,0.0,0.0,17.2,20.0,11.0,11.0,2.0,16.0,1.0,11.0,1.0,0.0,2.0,87.0,6.28,2.038,10.2,1.0,8.2,5.6,0.69,75.0,0.1
buttojo01,José Buttó,26.0,NYM,NL,7.0,3.0,0.7,2.55,30.0,7.0,5.0,0.0,0.0,3.0,74.0,41.0,21.0,21.0,6.0,38.0,0.0,79.0,5.0,1.0,2.0,294.0,3.83,1.068,5.0,0.7,4.6,9.6,2.08,155.0,2.2
cabreed02,Edward Cabrera,26.0,MIA,NL,4.0,8.0,0.333,4.95,20.0,20.0,0.0,0.0,0.0,0.0,96.1,82.0,60.0,53.0,15.0,50.0,0.0,107.0,5.0,1.0,1.0,418.0,4.68,1.37,7.7,1.4,4.7,10.0,2.14,91.0,0.7
cabrege01,Génesis Cabrera*,27.0,TOR,AL,3.0,3.0,0.5,3.59,69.0,0.0,10.0,0.0,0.0,2.0,62.2,63.0,31.0,25.0,10.0,29.0,4.0,50.0,2.0,2.0,2.0,271.0,5.13,1.468,9.0,1.4,4.2,7.2,1.72,113.0,-0.1
campbis01,Isaiah Campbell,26.0,BOS,AL,0.0,1.0,0.0,16.2,8.0,0.0,1.0,0.0,0.0,0.0,6.2,14.0,13.0,12.0,3.0,2.0,0.0,6.0,0.0,0.0,1.0,37.0,8.12,2.4,18.9,4.1,2.7,8.1,3.0,28.0,-1.2
cannigr01,Griffin Canning,28.0,LAA,AL,6.0,13.0,0.316,5.19,32.0,31.0,1.0,0.0,0.0,0.0,171.2,174.0,105.0,99.0,31.0,66.0,1.0,130.0,6.0,4.0,6.0,739.0,5.26,1.398,9.1,1.6,3.5,6.8,1.97,81.0,0.3
cannojo02,Jonathan Cannon,23.0,CHW,AL,5.0,10.0,0.333,4.49,23.0,21.0,1.0,0.0,0.0,1.0,124.1,125.0,65.0,62.0,18.0,40.0,0.0,91.0,4.0,1.0,2.0,522.0,4.65,1.327,9.0,1.3,2.9,6.6,2.28,92.0,1.9
canoye01,Yennier Cano,30.0,BAL,AL,4.0,3.0,0.571,3.15,70.0,0.0,12.0,0.0,0.0,5.0,60.0,54.0,24.0,21.0,6.0,24.0,1.0,65.0,1.0,1.0,0.0,249.0,3.55,1.3,8.1,0.9,3.6,9.8,2.71,120.0,0.8
cantijo01,Joey Cantillo*,24.0,CLE,AL,2.0,4.0,0.333,4.89,9.0,8.0,1.0,0.0,0.0,0.0,38.2,35.0,22.0,21.0,6.0,15.0,0.0,44.0,0.0,0.0,4.0,163.0,4.07,1.293,8.1,1.4,3.5,10.2,2.93,84.0,-0.1
carasma01,Matt Carasiti,32.0,COL,NL,0.0,1.0,0.0,10.38,7.0,0.0,1.0,0.0,0.0,0.0,8.2,16.0,10.0,10.0,2.0,3.0,0.0,7.0,1.0,0.0,0.0,43.0,5.94,2.192,16.6,2.1,3.1,7.3,2.33,46.0,-0.5
carraca01,Carlos Carrasco,37.0,CLE,AL,3.0,10.0,0.231,5.64,21.0,21.0,0.0,0.0,0.0,0.0,103.2,112.0,68.0,65.0,19.0,33.0,0.0,89.0,5.0,0.0,5.0,447.0,4.93,1.399,9.7,1.6,2.9,7.7,2.7,72.0,-1.2
caspabe01,Ben Casparius,25.0,LAD,NL,2.0,0.0,1.0,2.16,3.0,0.0,0.0,0.0,0.0,0.0,8.1,9.0,3.0,2.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,37.0,1.73,1.56,9.7,0.0,4.3,13.0,3.0,187.0,0.1
castehu01,Humberto Castellanos,26.0,ARI,NL,0.0,0.0,,5.23,7.0,0.0,4.0,0.0,0.0,1.0,10.1,11.0,6.0,6.0,0.0,4.0,0.0,7.0,2.0,0.0,1.0,48.0,3.55,1.452,9.6,0.0,3.5,6.1,1.75,83.0,-0.1
castidi01,Diego Castillo,30.0,MIN,AL,0.0,0.0,,2.7,7.0,0.0,3.0,0.0,0.0,0.0,10.0,8.0,3.0,3.0,0.0,8.0,0.0,6.0,0.0,0.0,1.0,43.0,4.37,1.6,7.2,0.0,7.2,5.4,0.75,159.0,0.2
castilu02,Luis Castillo,31.0,SEA,AL,11.0,12.0,0.478,3.64,30.0,30.0,0.0,0.0,0.0,0.0,175.1,158.0,73.0,71.0,25.0,47.0,2.0,175.0,5.0,0.0,0.0,719.0,3.91,1.169,8.1,1.3,2.4,9.0,3.72,101.0,1.8
castrmi01,Miguel Castro,29.0,ARI,NL,0.0,0.0,,5.93,11.0,0.0,2.0,0.0,0.0,0.0,13.2,20.0,9.0,9.0,3.0,3.0,0.0,8.0,1.0,0.0,0.0,64.0,5.73,1.683,13.2,2.0,2.0,5.3,2.67,72.0,-0.1
ceasedy01,Dylan Cease,28.0,SDP,NL,14.0,11.0,0.56,3.47,33.0,33.0,0.0,1.0,1.0,0.0,189.1,137.0,80.0,73.0,18.0,65.0,0.0,224.0,2.0,0.0,12.0,762.0,3.1,1.067,6.5,0.9,3.1,10.6,3.45,118.0,4.2
ceccosl01,Slade Cecconi,25.0,ARI,NL,2.0,7.0,0.222,6.66,20.0,13.0,2.0,0.0,0.0,0.0,77.0,92.0,57.0,57.0,16.0,17.0,1.0,64.0,4.0,1.0,2.0,338.0,5.02,1.416,10.8,1.9,2.0,7.5,3.76,63.0,-1.1
chafian01,Andrew Chafin*,34.0,DET/TEX,AL,4.0,3.0,0.571,3.51,62.0,0.0,13.0,0.0,0.0,1.0,56.1,52.0,26.0,22.0,5.0,31.0,4.0,70.0,1.0,0.0,7.0,246.0,3.54,1.473,8.3,0.8,5.0,11.2,2.26,116.0,0.5
chapmar01,Aroldis Chapman*,36.0,PIT,NL,5.0,5.0,0.5,3.79,68.0,0.0,18.0,0.0,0.0,14.0,61.2,44.0,31.0,26.0,5.0,39.0,0.0,98.0,2.0,2.0,4.0,265.0,3.04,1.346,6.4,0.7,5.7,14.3,2.51,111.0,0.4
chargjt01,JT Chargois,33.0,MIA/SEA,2LG,3.0,1.0,0.75,2.23,36.0,0.0,9.0,0.0,0.0,0.0,36.1,24.0,9.0,9.0,6.0,13.0,1.0,30.0,2.0,0.0,0.0,146.0,4.9,1.018,5.9,1.5,3.2,7.4,2.31,185.0,0.9
chaveje01,Jesse Chavez,40.0,ATL,NL,2.0,2.0,0.5,3.13,46.0,0.0,16.0,0.0,0.0,0.0,63.1,60.0,27.0,22.0,10.0,19.0,1.0,55.0,1.0,1.0,0.0,264.0,4.43,1.247,8.5,1.4,2.7,7.8,2.89,133.0,0.6
chiriyo01,Yonny Chirinos,30.0,MIA,NL,0.0,2.0,0.0,6.3,6.0,6.0,0.0,0.0,0.0,0.0,30.0,43.0,21.0,21.0,7.0,13.0,0.0,25.0,3.0,0.0,1.0,144.0,6.13,1.867,12.9,2.1,3.9,7.5,1.92,72.0,-0.1
chivian01,Angel Chivilli,21.0,COL,NL,2.0,3.0,0.4,4.55,30.0,0.0,10.0,0.0,0.0,1.0,31.2,31.0,17.0,16.0,7.0,10.0,0.0,28.0,1.0,0.0,0.0,133.0,5.31,1.295,8.8,2.0,2.8,8.0,2.8,102.0,0.2
cimbead01,Adam Cimber,33.0,LAA,AL,3.0,0.0,1.0,7.03,28.0,0.0,2.0,0.0,0.0,0.0,24.1,20.0,19.0,19.0,1.0,14.0,2.0,19.0,6.0,0.0,1.0,107.0,4.61,1.397,7.4,0.4,5.2,7.0,1.36,60.0,-0.7
cisnejo01,José Cisnero,35.0,LAA,AL,0.0,0.0,,6.89,15.0,0.0,3.0,0.0,0.0,0.0,15.2,18.0,15.0,12.0,4.0,8.0,0.0,17.0,2.0,0.0,3.0,74.0,6.23,1.66,10.3,2.3,4.6,9.8,2.13,62.0,-0.4
civalaa01,Aaron Civale,29.0,MIL/TBR,2LG,8.0,9.0,0.471,4.36,31.0,31.0,0.0,0.0,0.0,0.0,161.0,158.0,82.0,78.0,29.0,52.0,0.0,149.0,6.0,0.0,1.0,689.0,4.74,1.304,8.8,1.6,2.9,8.3,2.87,94.0,1.2
claseem01,Emmanuel Clase,26.0,CLE,AL,4.0,2.0,0.667,0.61,74.0,0.0,66.0,0.0,0.0,47.0,74.1,39.0,10.0,5.0,2.0,10.0,1.0,66.0,2.0,0.0,2.0,270.0,2.23,0.659,4.7,0.2,1.2,8.0,6.6,674.0,4.5
cleavga01,Garrett Cleavinger*,30.0,TBR,AL,7.0,5.0,0.583,3.75,68.0,0.0,15.0,0.0,0.0,6.0,60.0,52.0,29.0,25.0,6.0,31.0,0.0,71.0,7.0,0.0,2.0,266.0,4.0,1.383,7.8,0.9,4.7,10.7,2.29,107.0,0.8
clevimi01,Mike Clevinger,33.0,CHW,AL,0.0,3.0,0.0,6.75,4.0,4.0,0.0,0.0,0.0,0.0,16.0,22.0,13.0,12.0,4.0,9.0,1.0,15.0,0.0,0.0,2.0,78.0,6.23,1.938,12.4,2.3,5.1,8.4,1.67,62.0,-0.1
cobbal01,Alex Cobb,36.0,CLE,AL,2.0,1.0,0.667,2.76,3.0,3.0,0.0,0.0,0.0,0.0,16.1,14.0,7.0,5.0,1.0,3.0,0.0,10.0,0.0,0.0,0.0,62.0,3.29,1.041,7.7,0.6,1.7,5.5,3.33,151.0,0.3
colege01,Gerrit Cole,33.0,NYY,AL,8.0,5.0,0.615,3.41,17.0,17.0,0.0,0.0,0.0,0.0,95.0,78.0,38.0,36.0,11.0,29.0,1.0,99.0,6.0,0.0,0.0,390.0,3.69,1.126,7.4,1.0,2.7,9.4,3.41,121.0,2.0
contrlu01,Luis Contreras,28.0,HOU,AL,0.0,0.0,,9.0,5.0,0.0,3.0,0.0,0.0,0.0,6.0,7.0,6.0,6.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,26.0,2.17,1.5,10.5,0.0,3.0,9.0,3.0,47.0,-0.1
contrro01,Roansy Contreras,24.0,LAA/PIT,2LG,2.0,4.0,0.333,4.35,49.0,3.0,20.0,0.0,0.0,2.0,68.1,63.0,36.0,33.0,11.0,31.0,6.0,56.0,4.0,0.0,3.0,298.0,5.16,1.376,8.3,1.4,4.1,7.4,1.81,97.0,0.5
corbipa01,Patrick Corbin*,34.0,WSN,NL,6.0,13.0,0.316,5.62,32.0,32.0,0.0,0.0,0.0,0.0,174.2,208.0,114.0,109.0,25.0,54.0,1.0,139.0,3.0,0.0,3.0,764.0,4.42,1.5,10.7,1.3,2.8,7.2,2.57,72.0,-0.9
cortene01,Nestor Cortes*,29.0,NYY,AL,9.0,10.0,0.474,3.77,31.0,30.0,1.0,0.0,0.0,0.0,174.1,162.0,74.0,73.0,24.0,39.0,0.0,162.0,4.0,1.0,2.0,710.0,3.84,1.153,8.4,1.2,2.0,8.4,4.15,109.0,2.6
cosgrto01,Tom Cosgrove*,28.0,SDP,NL,0.0,1.0,0.0,11.66,18.0,0.0,3.0,0.0,0.0,0.0,14.2,23.0,19.0,19.0,3.0,6.0,0.0,15.0,4.0,0.0,0.0,76.0,5.83,1.977,14.1,1.8,3.7,9.2,2.5,36.0,-0.9
couloda01,Danny Coulombe*,34.0,BAL,AL,1.0,0.0,1.0,2.12,33.0,0.0,3.0,0.0,0.0,1.0,29.2,15.0,7.0,7.0,3.0,5.0,0.0,32.0,0.0,0.0,2.0,107.0,2.83,0.674,4.6,0.9,1.5,9.7,6.4,178.0,0.9
cousija01,Jake Cousins,29.0,NYY,AL,2.0,1.0,0.667,2.37,37.0,0.0,6.0,0.0,0.0,1.0,38.0,20.0,14.0,10.0,5.0,20.0,1.0,53.0,5.0,0.0,4.0,155.0,4.06,1.053,4.7,1.2,4.7,12.6,2.65,175.0,0.7
crawfku01,Kutter Crawford,28.0,BOS,AL,9.0,16.0,0.36,4.36,33.0,33.0,0.0,0.0,0.0,0.0,183.2,155.0,97.0,89.0,34.0,51.0,0.0,175.0,9.0,0.0,4.0,759.0,4.65,1.122,7.6,1.7,2.5,8.6,3.43,98.0,2.0
crismna01,Nabil Crismatt,29.0,LAD,NL,1.0,1.0,0.5,2.57,5.0,0.0,4.0,0.0,0.0,0.0,7.0,7.0,3.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,26.0,3.31,1.0,9.0,1.3,0.0,7.7,0.0,158.0,0.1
criswco01,Cooper Criswell,27.0,BOS,AL,6.0,5.0,0.545,4.08,26.0,18.0,4.0,0.0,0.0,0.0,99.1,103.0,52.0,45.0,10.0,31.0,0.0,73.0,7.0,0.0,2.0,424.0,4.15,1.349,9.3,0.9,2.8,6.6,2.35,105.0,0.7
criswje01,Jeff Criswell,25.0,COL,NL,1.0,0.0,1.0,2.75,13.0,0.0,1.0,0.0,0.0,0.0,19.2,20.0,6.0,6.0,4.0,9.0,0.0,27.0,1.0,0.0,0.0,87.0,4.59,1.475,9.2,1.8,4.1,12.4,3.0,170.0,0.6
crochga01,Garrett Crochet*,25.0,CHW,AL,6.0,12.0,0.333,3.58,32.0,32.0,0.0,0.0,0.0,0.0,146.0,123.0,61.0,58.0,18.0,33.0,0.0,209.0,5.0,1.0,3.0,595.0,2.69,1.068,7.6,1.1,2.0,12.9,6.33,115.0,4.1
cronide01,Declan Cronin,26.0,MIA,NL,3.0,4.0,0.429,4.35,56.0,0.0,9.0,0.0,0.0,0.0,70.1,75.0,41.0,34.0,1.0,25.0,3.0,72.0,5.0,0.0,1.0,306.0,2.58,1.422,9.6,0.1,3.2,9.2,2.88,104.0,0.4
crousha01,Hans Crouse,25.0,LAA,AL,4.0,3.0,0.571,2.84,25.0,0.0,5.0,0.0,0.0,0.0,25.1,14.0,10.0,8.0,2.0,17.0,1.0,34.0,2.0,0.0,1.0,107.0,3.76,1.224,5.0,0.7,6.0,12.1,2.0,149.0,0.5
cruzfe01,Fernando Cruz,34.0,CIN,NL,3.0,8.0,0.273,4.86,69.0,3.0,6.0,0.0,0.0,0.0,66.2,54.0,36.0,36.0,9.0,35.0,2.0,109.0,1.0,0.0,8.0,288.0,3.27,1.335,7.3,1.2,4.7,14.7,3.11,91.0,0.3
cruzst01,Steven Cruz,25.0,KCR,AL,0.0,0.0,,0.0,5.0,0.0,3.0,0.0,0.0,0.0,5.2,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,18.0,1.76,0.176,1.6,0.0,0.0,6.4,0.0,,0.2
cuasjo01,José Cuas,30.0,CHC,2LG,0.0,0.0,,7.71,13.0,0.0,3.0,0.0,0.0,0.0,16.1,19.0,15.0,14.0,4.0,10.0,1.0,17.0,5.0,0.0,2.0,83.0,7.02,1.776,10.5,2.2,5.5,9.4,1.7,54.0,-0.5
cuetojo01,Johnny Cueto,38.0,LAA,AL,0.0,2.0,0.0,7.15,2.0,2.0,0.0,0.0,0.0,0.0,11.1,14.0,9.0,9.0,4.0,3.0,1.0,6.0,0.0,0.0,0.0,50.0,7.49,1.5,11.1,3.2,2.4,4.8,2.0,60.0,-0.2
curryxz01,Xzavion Curry,25.0,CLE/MIA,2LG,2.0,2.0,0.5,4.64,16.0,5.0,3.0,0.0,0.0,0.0,42.2,38.0,23.0,22.0,8.0,7.0,1.0,28.0,0.0,0.0,1.0,172.0,4.78,1.055,8.0,1.7,1.5,5.9,4.0,93.0,0.2
danaca01,Caden Dana,20.0,LAA,AL,1.0,2.0,0.333,9.58,3.0,3.0,0.0,0.0,0.0,0.0,10.1,14.0,12.0,11.0,5.0,7.0,0.0,8.0,1.0,0.0,0.0,52.0,10.23,2.032,12.2,4.4,6.1,7.0,1.14,45.0,-0.4
danieda01,Davis Daniel,27.0,LAA,AL,1.0,4.0,0.2,6.23,6.0,6.0,0.0,0.0,0.0,0.0,30.1,39.0,22.0,21.0,5.0,6.0,0.0,28.0,1.0,1.0,0.0,134.0,4.16,1.484,11.6,1.5,1.8,8.3,4.67,68.0,-0.4
darviyu01,Yu Darvish,37.0,SDP,NL,7.0,3.0,0.7,3.31,16.0,16.0,0.0,0.0,0.0,0.0,81.2,65.0,32.0,30.0,12.0,22.0,0.0,78.0,3.0,0.0,2.0,331.0,4.09,1.065,7.2,1.3,2.4,8.6,3.55,124.0,2.0
davisau01,Austin Davis*,31.0,SDP,NL,0.0,0.0,,9.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0,7.0,0.0,5.0,0.0,6.0,2.0,0.0,0.0,33.0,4.45,1.571,7.7,0.0,6.4,7.7,1.2,48.0,-0.3
davisno01,Noah Davis,27.0,COL,NL,0.0,0.0,,5.75,9.0,0.0,2.0,0.0,0.0,0.0,20.1,31.0,15.0,13.0,3.0,7.0,0.0,15.0,0.0,0.0,0.0,96.0,4.64,1.869,13.7,1.3,3.1,6.6,2.14,81.0,-0.2
degeubr01,Brett de Geus,26.0,MIA,2LG,0.0,2.0,0.0,7.402,19.0,0.0,8.0,0.0,0.0,0.0,16.3,21.0,15.0,14.0,0.0,6.0,0.0,10.0,5.0,2.0,0.0,77.0,3.924,1.588,11.1,0.0,3.2,5.345,1.67,59.5,-0.4
degroja01,Jacob deGrom,36.0,TEX,AL,0.0,0.0,,1.69,3.0,3.0,0.0,0.0,0.0,0.0,10.2,11.0,2.0,2.0,1.0,1.0,0.0,14.0,1.0,0.0,0.0,44.0,2.32,1.125,9.3,0.8,0.8,11.8,14.0,242.0,0.4
delosen01,Enyel De Los Santos,28.0,CHW/NYY/SDP,2LG,1.0,2.0,0.333,5.535,84.0,0.0,27.0,0.0,0.0,3.0,87.2,91.0,55.0,54.0,23.0,37.0,1.0,84.0,9.0,0.0,2.0,386.0,6.229,1.459,9.313,2.373,3.793,8.635,2.337,72.5,-0.1
detmere01,Reid Detmers*,24.0,LAA,AL,4.0,9.0,0.308,6.7,17.0,17.0,0.0,0.0,0.0,0.0,87.1,98.0,67.0,65.0,18.0,38.0,0.0,109.0,2.0,0.0,4.0,391.0,4.72,1.557,10.1,1.9,3.9,11.2,2.87,63.0,-1.1
devench02,Chris Devenski,33.0,TBR,AL,2.0,1.0,0.667,6.75,19.0,0.0,4.0,0.0,0.0,0.0,26.2,28.0,25.0,20.0,9.0,14.0,0.0,24.0,0.0,0.0,1.0,122.0,7.33,1.575,9.5,3.0,4.7,8.1,1.71,60.0,-0.8
diazal03,Alexis Díaz,27.0,CIN,NL,2.0,5.0,0.286,3.99,60.0,0.0,50.0,0.0,0.0,28.0,56.1,42.0,31.0,25.0,6.0,31.0,1.0,55.0,6.0,1.0,1.0,242.0,4.57,1.296,6.7,1.0,5.0,8.8,1.77,111.0,0.5
diazed04,Edwin Díaz,30.0,NYM,NL,6.0,4.0,0.6,3.52,54.0,0.0,40.0,0.0,0.0,20.0,53.2,36.0,23.0,21.0,7.0,20.0,0.0,84.0,3.0,0.0,3.0,216.0,3.02,1.043,6.0,1.2,3.4,14.1,4.2,112.0,0.5
diazjh01,Jhonathan Díaz*,27.0,SEA,AL,0.0,1.0,0.0,4.66,5.0,1.0,3.0,0.0,0.0,0.0,9.2,14.0,6.0,5.0,2.0,3.0,0.0,8.0,0.0,0.0,0.0,47.0,5.13,1.759,13.0,1.9,2.8,7.4,2.67,82.0,-0.1
diazyi01,Yilber Díaz,23.0,ARI,NL,1.0,1.0,0.5,3.81,7.0,4.0,1.0,0.0,0.0,0.0,28.1,27.0,13.0,12.0,3.0,12.0,0.0,19.0,0.0,0.0,1.0,119.0,4.47,1.376,8.6,1.0,3.8,6.0,1.58,111.0,0.3
diekmja01,Jake Diekman*,37.0,NYM,NL,2.0,3.0,0.4,5.63,43.0,0.0,10.0,0.0,0.0,4.0,32.0,23.0,24.0,20.0,7.0,24.0,0.0,40.0,4.0,0.0,2.0,145.0,6.14,1.469,6.5,2.0,6.8,11.3,1.67,71.0,-0.8
dobnara01,Randy Dobnak,29.0,MIN,AL,0.0,0.0,,5.59,5.0,0.0,3.0,0.0,0.0,0.0,9.2,11.0,6.0,6.0,1.0,5.0,1.0,7.0,0.0,0.0,1.0,45.0,4.62,1.655,10.2,0.9,4.7,6.5,1.4,77.0,0.0
dominse01,Seranthony Domínguez,29.0,BAL/PHI,2LG,3.0,4.0,0.429,4.45,63.0,0.0,27.0,0.0,0.0,11.0,58.2,52.0,32.0,29.0,12.0,21.0,0.0,68.0,2.0,1.0,8.0,255.0,4.68,1.244,8.0,1.8,3.2,10.4,3.24,90.0,0.1
dovalca01,Camilo Doval,26.0,SFG,NL,5.0,3.0,0.625,4.88,62.0,0.0,40.0,0.0,0.0,23.0,59.0,54.0,35.0,32.0,5.0,39.0,2.0,78.0,2.0,0.0,7.0,271.0,3.71,1.576,8.2,0.8,5.9,11.9,2.0,79.0,-0.5
dubinsh01,Shawn Dubin,28.0,HOU,AL,1.0,1.0,0.5,4.17,31.0,2.0,11.0,0.0,0.0,2.0,45.1,45.0,25.0,21.0,3.0,26.0,0.0,49.0,2.0,0.0,1.0,207.0,3.72,1.566,8.9,0.6,5.2,9.7,1.88,95.0,0.0
duffety01,Tyler Duffey,33.0,KCR,AL,1.0,0.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,5.0,5.0,0.0,8.0,0.0,10.0,1.0,0.0,0.0,42.0,3.94,1.667,7.0,0.0,8.0,10.0,1.25,88.0,0.0
